cliente_id,razao_social,cnpj,porte,gestor_id,data_cadastro,ativo
1563,Industria Souza Ltda,10001563000141,MEI,8,2025-05-15,1
1564,Comercial Litoral EIRELI,10001564000148,MEI,4,2026-02-08,1
1565,Alimentos Souza ME,10001565000155,ME,4,2025-07-09,1
1566,Industria Norte e Cia,10001566000162,EPP,12,2026-03-26,1
1567,Distribuidora Souza EIRELI,10001567000169,ME,3,2025-04-09,1
1568,Alimentos Oeste e Cia,10001568000176,MEI,13,2025-11-22,1
1569,Comercial Norte e Cia,10001569000183,MEI,8,2025-10-02,1
1570,Industria Oeste EIRELI,10001570000190,MEI,10,2026-02-12,1
1571,Industria Norte e Cia,10001571000197,EPP,9,2025-04-18,1
1572,Construtora Litoral e Cia,10001572000104,MEI,3,2025-09-18,1
1573,Transportes Oeste S.A.,10001573000111,ME,13,2025-04-02,1
1574,Alimentos Norte S.A.,10001574000118,ME,11,2025-09-11,1
1575,Confeccoes Norte S.A.,10001575000125,ME,16,2026-02-09,1
1576,Servicos Souza EIRELI,10001576000132,ME,2,2025-05-01,1
1577,Servicos Oeste S.A.,10001577000139,EPP,13,2025-10-20,1
1578,Alimentos Oeste e Cia,10001578000146,MEI,6,2026-01-20,1
1579,Confeccoes Central e Cia,10001579000153,MEI,3,2025-10-26,1
1580,Construtora Norte e Cia,10001580000160,MEI,2,2025-08-19,1
1581,Tecnologia Central ME,10001581000167,EPP,15,2025-06-12,1
1582,Tecnologia Silva EIRELI,10001582000174,MEI,9,2025-05-16,1
1583,Alimentos Silva ME,10001583000181,EPP,3,2025-09-20,1
1584,Confeccoes Souza Ltda,10001584000188,MEI,3,2025-07-04,1
1585,Transportes Souza ME,10001585000195,MEI,2,2025-06-18,1
1586,Confeccoes Litoral ME,10001586000102,MEI,9,2025-11-06,1
1587,Transportes Oeste Ltda,10001587000109,ME,5,2025-05-25,1
1588,Tecnologia Central e Cia,10001588000116,ME,12,2025-01-07,1
1589,Transportes Souza S.A.,10001589000123,MEI,16,2026-01-06,1
1590,Construtora Souza e Cia,10001590000130,ME,7,2025-10-10,1
1591,Construtora Oeste Ltda,10001591000137,MEI,15,2025-04-07,1
1592,Tecnologia Souza S.A.,10001592000144,MEI,14,2025-10-13,1
1593,Alimentos Souza e Cia,10001593000151,EPP,1,2025-06-06,1
1594,Construtora Litoral ME,10001594000158,MEI,1,2025-08-03,1
1595,Tecnologia Litoral e Cia,10001595000165,MEI,14,2025-10-28,1
1596,Papelaria Silva EIRELI,10001596000172,MEI,1,2026-05-03,1
1597,Papelaria Litoral e Cia,10001597000179,EPP,11,2025-10-21,1
1598,Tecnologia Souza S.A.,10001598000186,MEI,13,2025-07-17,1
1599,Construtora Silva ME,10001599000193,ME,7,2025-08-20,1
1600,Distribuidora Souza Ltda,10001600000100,ME,10,2025-04-01,1
1601,Papelaria Central Ltda,10001601000107,MEI,2,2025-02-05,1
1602,Confeccoes Souza EIRELI,10001602000114,MEI,13,2025-09-26,1
1603,Construtora Silva ME,10001603000121,ME,3,2025-03-29,1
1604,Tecnologia Central EIRELI,10001604000128,MEDIA,11,2025-03-08,1
1605,Construtora Litoral Ltda,10001605000135,MEI,14,2026-04-08,1
1606,Industria Souza ME,10001606000142,MEI,7,2025-12-30,1
1607,Industria Norte e Cia,10001607000149,EPP,16,2025-10-28,1
1608,Transportes Litoral S.A.,10001608000156,MEI,7,2025-01-04,1
1609,Construtora Silva S.A.,10001609000163,ME,5,2025-05-07,1
1610,Papelaria Central S.A.,10001610000170,ME,11,2025-01-21,1
1611,Confeccoes Litoral S.A.,10001611000177,MEI,3,2026-03-08,1
1612,Tecnologia Norte EIRELI,10001612000184,MEI,10,2025-04-02,1
1613,Construtora Central EIRELI,10001613000191,ME,14,2025-02-18,1
1614,Comercial Souza EIRELI,10001614000198,MEI,13,2025-11-18,1
1615,Distribuidora Litoral EIRELI,10001615000105,EPP,10,2025-07-30,1
1616,Alimentos Silva Ltda,10001616000112,ME,4,2026-02-04,1
1617,Tecnologia Central EIRELI,10001617000119,MEI,11,2025-09-17,1
1618,Construtora Silva Ltda,10001618000126,ME,2,2025-12-12,1
1619,Tecnologia Oeste S.A.,10001619000133,EPP,15,2025-07-23,1
1620,Comercial Oeste Ltda,10001620000140,ME,2,2025-03-11,1
1621,Construtora Central S.A.,10001621000147,MEI,11,2025-10-08,1
1622,Construtora Souza S.A.,10001622000154,EPP,8,2026-03-07,1
1623,Industria Silva e Cia,10001623000161,MEI,6,2025-05-31,1
1624,Transportes Litoral S.A.,10001624000168,MEI,4,2025-12-10,1
1625,Confeccoes Souza S.A.,10001625000175,MEI,1,2025-04-21,1
1626,Transportes Souza S.A.,10001626000182,ME,2,2026-03-05,1
1627,Tecnologia Litoral ME,10001627000189,MEI,4,2025-11-03,1
1628,Comercial Central EIRELI,10001628000196,EPP,1,2025-07-11,1
1629,Servicos Silva Ltda,10001629000103,MEI,8,2025-01-08,1
1630,Servicos Litoral Ltda,10001630000110,MEI,11,2026-03-28,1
1631,Industria Litoral EIRELI,10001631000117,MEI,4,2025-09-20,1
1632,Alimentos Oeste e Cia,10001632000124,ME,4,2025-11-16,1
1633,Transportes Central S.A.,10001633000131,MEI,7,2025-04-20,1
1634,Alimentos Oeste EIRELI,10001634000138,MEI,4,2025-12-01,1
1635,Comercial Central EIRELI,10001635000145,ME,11,2025-02-03,1
1636,Papelaria Oeste Ltda,10001636000152,MEI,9,2025-04-22,1
1637,Confeccoes Norte S.A.,10001637000159,MEDIA,14,2025-02-22,1
1638,Confeccoes Silva e Cia,10001638000166,MEI,6,2025-11-20,1
1639,Industria Oeste EIRELI,10001639000173,ME,13,2026-03-29,1
1640,Construtora Silva ME,10001640000180,MEI,11,2026-04-12,1
1641,Tecnologia Norte EIRELI,10001641000187,ME,15,2025-12-27,1
1642,Servicos Silva e Cia,10001642000194,ME,1,2025-03-05,1
1643,Servicos Litoral S.A.,10001643000101,ME,10,2025-11-14,1
1644,Comercial Souza ME,10001644000108,ME,3,2025-04-14,1
1645,Tecnologia Souza Ltda,10001645000115,MEI,5,2026-01-07,1
1646,Alimentos Souza ME,10001646000122,MEI,15,2026-02-07,1
1647,Transportes Central ME,10001647000129,ME,2,2025-04-28,1
1648,Alimentos Souza EIRELI,10001648000136,ME,11,2026-04-10,1
1649,Servicos Norte S.A.,10001649000143,ME,8,2025-04-04,1
1650,Comercial Silva S.A.,10001650000150,MEI,15,2025-04-09,1
1651,Industria Souza EIRELI,10001651000157,MEI,2,2025-10-31,1
1652,Servicos Norte Ltda,10001652000164,MEI,7,2025-08-28,1
1653,Industria Litoral EIRELI,10001653000171,MEI,10,2025-04-01,1
1654,Confeccoes Oeste e Cia,10001654000178,MEI,8,2025-11-22,1
1655,Confeccoes Central Ltda,10001655000185,MEDIA,7,2025-07-04,1
1656,Tecnologia Souza S.A.,10001656000192,MEI,13,2025-09-16,1
1657,Industria Central Ltda,10001657000199,ME,14,2025-08-07,1
1658,Confeccoes Norte e Cia,10001658000106,MEI,3,2026-01-08,1
1659,Confeccoes Central S.A.,10001659000113,MEI,6,2025-05-26,1
1660,Transportes Norte S.A.,10001660000120,MEI,13,2025-03-11,1
1661,Servicos Souza EIRELI,10001661000127,MEI,16,2026-03-18,1
1662,Construtora Central S.A.,10001662000134,EPP,12,2026-05-12,1
1663,Tecnologia Central ME,10001663000141,ME,12,2025-10-29,1
1664,Tecnologia Silva Ltda,10001664000148,MEI,3,2025-10-17,1
1665,Servicos Central ME,10001665000155,ME,6,2026-01-20,1
1666,Transportes Litoral S.A.,10001666000162,ME,12,2025-07-08,1
1667,Tecnologia Central EIRELI,10001667000169,MEI,2,2025-01-18,1
1668,Comercial Litoral EIRELI,10001668000176,MEI,12,2025-08-22,1
1669,Confeccoes Souza e Cia,10001669000183,ME,5,2025-12-06,1
1670,Comercial Silva Ltda,10001670000190,ME,6,2026-04-15,1
1671,Tecnologia Litoral e Cia,10001671000197,MEDIA,13,2025-02-11,1
1672,Tecnologia Souza S.A.,10001672000104,MEI,7,2025-06-04,1
1673,Papelaria Oeste S.A.,10001673000111,ME,13,2026-04-19,1
1674,Distribuidora Litoral e Cia,10001674000118,ME,3,2025-06-26,1
1675,Confeccoes Litoral EIRELI,10001675000125,EPP,5,2025-07-23,1
1676,Comercial Souza S.A.,10001676000132,MEI,10,2025-02-05,1
1677,Transportes Central ME,10001677000139,ME,14,2025-03-29,1
1678,Alimentos Souza EIRELI,10001678000146,MEI,6,2025-04-04,1
1679,Construtora Norte EIRELI,10001679000153,MEI,4,2025-01-31,1
1680,Servicos Oeste S.A.,10001680000160,MEI,6,2026-04-13,1
1681,Industria Silva ME,10001681000167,MEI,4,2025-03-05,1
1682,Distribuidora Oeste Ltda,10001682000174,ME,9,2025-09-02,1
1683,Distribuidora Silva Ltda,10001683000181,MEI,16,2026-05-05,1
1684,Papelaria Silva Ltda,10001684000188,MEI,1,2026-02-10,1
1685,Tecnologia Norte e Cia,10001685000195,MEDIA,1,2026-01-25,1
1686,Construtora Central ME,10001686000102,ME,9,2025-06-22,1
1687,Alimentos Oeste EIRELI,10001687000109,EPP,12,2025-12-07,1
1688,Tecnologia Norte Ltda,10001688000116,MEDIA,13,2026-03-24,1
1689,Distribuidora Silva S.A.,10001689000123,EPP,11,2025-07-25,1
1690,Comercial Norte Ltda,10001690000130,EPP,5,2025-05-24,1
1691,Alimentos Central e Cia,10001691000137,ME,8,2026-03-22,1
1692,Transportes Central EIRELI,10001692000144,MEI,16,2025-11-23,1
1693,Comercial Litoral ME,10001693000151,EPP,11,2026-05-12,1
1694,Construtora Souza e Cia,10001694000158,ME,11,2026-01-14,1
1695,Alimentos Central S.A.,10001695000165,MEDIA,3,2026-03-15,1
1696,Tecnologia Oeste e Cia,10001696000172,MEI,4,2025-03-15,1
1697,Industria Central Ltda,10001697000179,MEI,2,2025-12-11,1
1698,Industria Central Ltda,10001698000186,ME,15,2025-10-04,1
1699,Servicos Souza EIRELI,10001699000193,ME,8,2025-12-04,1
1700,Distribuidora Central Ltda,10001700000100,MEI,3,2026-04-21,1
1701,Tecnologia Oeste EIRELI,10001701000107,ME,11,2025-12-07,1
1702,Distribuidora Litoral EIRELI,10001702000114,EPP,16,2025-11-21,1
1703,Distribuidora Litoral ME,10001703000121,EPP,16,2026-04-23,1
1704,Alimentos Central S.A.,10001704000128,ME,3,2026-02-06,1
1705,Servicos Souza ME,10001705000135,MEI,14,2025-02-14,1
1706,Distribuidora Oeste e Cia,10001706000142,EPP,4,2026-01-17,1
1707,Papelaria Oeste EIRELI,10001707000149,EPP,4,2026-05-04,1
1708,Papelaria Litoral Ltda,10001708000156,MEI,13,2025-10-30,1
1709,Tecnologia Central ME,10001709000163,ME,7,2026-02-13,1
1710,Transportes Litoral e Cia,10001710000170,ME,5,2025-02-24,1
1711,Comercial Norte S.A.,10001711000177,MEI,13,2026-02-22,1
1712,Servicos Central S.A.,10001712000184,MEI,10,2025-05-26,1
1713,Comercial Norte ME,10001713000191,MEI,5,2025-12-19,1
1714,Confeccoes Litoral e Cia,10001714000198,ME,4,2026-03-01,1
1715,Construtora Oeste S.A.,10001715000105,MEI,7,2026-02-19,1
1716,Industria Litoral EIRELI,10001716000112,EPP,11,2026-04-24,1
1717,Comercial Souza S.A.,10001717000119,ME,8,2025-06-03,1
1718,Comercial Norte S.A.,10001718000126,MEI,6,2025-12-14,1
1719,Alimentos Central S.A.,10001719000133,MEI,16,2026-01-08,1
1720,Confeccoes Litoral EIRELI,10001720000140,ME,10,2025-10-08,1
1721,Distribuidora Souza ME,10001721000147,ME,13,2025-10-25,1
1722,Confeccoes Central EIRELI,10001722000154,ME,2,2025-08-15,1
1723,Confeccoes Souza EIRELI,10001723000161,MEI,16,2026-01-19,1
1724,Comercial Oeste e Cia,10001724000168,MEI,7,2026-02-07,1
1725,Tecnologia Central EIRELI,10001725000175,EPP,5,2025-02-19,1
1726,Construtora Souza Ltda,10001726000182,MEI,12,2025-09-21,1
1727,Papelaria Central EIRELI,10001727000189,ME,11,2025-07-26,1
1728,Comercial Silva EIRELI,10001728000196,MEI,8,2025-06-04,1
1729,Tecnologia Litoral Ltda,10001729000103,ME,6,2026-03-19,1
1730,Confeccoes Litoral S.A.,10001730000110,MEI,13,2025-03-03,1
1731,Distribuidora Silva S.A.,10001731000117,ME,4,2026-04-11,1
1732,Comercial Norte e Cia,10001732000124,MEDIA,8,2025-09-03,1
1733,Distribuidora Norte EIRELI,10001733000131,MEI,9,2025-11-27,1
1734,Confeccoes Norte EIRELI,10001734000138,MEI,14,2025-02-02,1
1735,Tecnologia Litoral Ltda,10001735000145,MEI,6,2026-02-23,1
1736,Distribuidora Norte e Cia,10001736000152,ME,16,2026-02-24,1
1737,Servicos Litoral Ltda,10001737000159,MEI,4,2025-11-03,1
1738,Comercial Norte S.A.,10001738000166,EPP,6,2025-03-04,1
1739,Industria Norte EIRELI,10001739000173,ME,2,2025-02-14,1
1740,Comercial Silva Ltda,10001740000180,ME,9,2025-07-06,1
1741,Tecnologia Litoral Ltda,10001741000187,MEI,6,2025-01-24,1
1742,Transportes Central EIRELI,10001742000194,ME,10,2025-12-22,1
1743,Transportes Oeste e Cia,10001743000101,ME,11,2025-04-18,1
1744,Comercial Souza Ltda,10001744000108,MEI,4,2025-06-03,1
1745,Industria Norte e Cia,10001745000115,MEI,7,2025-07-03,1
1746,Industria Litoral e Cia,10001746000122,MEI,9,2025-10-09,1
1747,Confeccoes Central EIRELI,10001747000129,MEI,9,2025-02-12,1
1748,Tecnologia Litoral EIRELI,10001748000136,ME,9,2025-02-06,1
1749,Servicos Litoral ME,10001749000143,ME,9,2025-11-28,1
1750,Tecnologia Souza ME,10001750000150,GRANDE,6,2025-08-11,1
1751,Comercial Norte EIRELI,10001751000157,MEI,13,2025-03-05,1
1752,Transportes Central Ltda,10001752000164,MEI,4,2025-02-15,1
1753,Alimentos Oeste EIRELI,10001753000171,EPP,12,2025-04-26,1
1754,Comercial Silva S.A.,10001754000178,MEDIA,9,2025-04-24,1
1755,Distribuidora Silva EIRELI,10001755000185,ME,13,2026-03-25,1
1756,Papelaria Central Ltda,10001756000192,ME,10,2025-12-25,1
1757,Transportes Oeste e Cia,10001757000199,MEI,10,2025-01-25,1
1758,Alimentos Central EIRELI,10001758000106,MEI,6,2026-01-15,1
1759,Construtora Norte EIRELI,10001759000113,MEI,13,2025-12-18,1
1760,Industria Souza S.A.,10001760000120,ME,5,2025-05-17,1
1761,Alimentos Litoral EIRELI,10001761000127,ME,2,2025-08-03,1
1762,Industria Central ME,10001762000134,ME,15,2025-09-15,1
1763,Confeccoes Central e Cia,10001763000141,EPP,10,2026-03-28,1
1764,Confeccoes Litoral Ltda,10001764000148,EPP,8,2025-07-28,1
1765,Distribuidora Litoral Ltda,10001765000155,MEI,11,2025-05-03,1
1766,Industria Norte Ltda,10001766000162,MEI,3,2025-05-27,1
1767,Comercial Central e Cia,10001767000169,EPP,16,2025-03-11,1
1768,Construtora Norte e Cia,10001768000176,ME,16,2025-07-27,1
1769,Papelaria Souza Ltda,10001769000183,ME,1,2025-12-26,1
1770,Servicos Litoral e Cia,10001770000190,ME,12,2025-01-22,1
1771,Industria Litoral e Cia,10001771000197,EPP,15,2025-03-31,1
1772,Alimentos Souza e Cia,10001772000104,MEI,3,2025-01-27,1
1773,Construtora Central EIRELI,10001773000111,MEI,14,2025-02-27,1
1774,Servicos Norte Ltda,10001774000118,MEI,11,2025-09-05,1
1775,Confeccoes Souza Ltda,10001775000125,ME,10,2025-10-19,1
1776,Servicos Oeste e Cia,10001776000132,EPP,13,2025-01-19,1
1777,Papelaria Central Ltda,10001777000139,MEI,15,2025-11-12,1
1778,Alimentos Oeste ME,10001778000146,MEI,15,2025-06-29,1
1779,Tecnologia Oeste Ltda,10001779000153,MEI,6,2025-09-09,1
1780,Distribuidora Norte e Cia,10001780000160,EPP,7,2025-07-30,1
1781,Construtora Silva EIRELI,10001781000167,ME,4,2025-05-09,1
1782,Construtora Central ME,10001782000174,MEI,8,2025-08-08,1
1783,Transportes Oeste Ltda,10001783000181,MEDIA,6,2025-12-03,1
1784,Industria Souza ME,10001784000188,ME,15,2025-01-03,1
1785,Servicos Silva EIRELI,10001785000195,MEI,12,2025-03-10,1
1786,Tecnologia Litoral ME,10001786000102,EPP,13,2025-03-24,1
1787,Construtora Litoral ME,10001787000109,MEI,7,2025-09-08,1
1788,Industria Oeste S.A.,10001788000116,ME,16,2026-04-18,1
1789,Industria Silva Ltda,10001789000123,ME,13,2025-03-06,1
1790,Alimentos Norte Ltda,10001790000130,ME,5,2025-05-02,1
1791,Alimentos Central e Cia,10001791000137,ME,2,2025-08-11,1
1792,Confeccoes Oeste S.A.,10001792000144,MEI,16,2025-08-08,1
1793,Papelaria Souza e Cia,10001793000151,MEI,8,2025-05-24,1
1794,Confeccoes Litoral EIRELI,10001794000158,ME,4,2025-08-08,1
1795,Construtora Litoral Ltda,10001795000165,ME,7,2025-09-15,1
1796,Servicos Norte EIRELI,10001796000172,MEI,6,2025-03-09,1
1797,Comercial Oeste EIRELI,10001797000179,EPP,13,2025-08-07,1
1798,Papelaria Souza Ltda,10001798000186,EPP,1,2025-07-14,1
1799,Transportes Oeste EIRELI,10001799000193,MEI,14,2025-08-07,1
1800,Comercial Norte S.A.,10001800000100,ME,16,2025-06-05,1
1801,Confeccoes Oeste ME,10001801000107,EPP,4,2025-12-31,1
1802,Servicos Oeste Ltda,10001802000114,MEI,14,2025-01-01,1
1803,Alimentos Souza ME,10001803000121,ME,2,2026-04-11,1
1804,Tecnologia Souza ME,10001804000128,EPP,4,2025-07-06,1
1805,Confeccoes Silva Ltda,10001805000135,ME,11,2025-12-16,1
1806,Alimentos Oeste ME,10001806000142,ME,5,2025-10-29,1
1807,Servicos Litoral ME,10001807000149,MEI,12,2025-07-16,1
1808,Distribuidora Souza e Cia,10001808000156,MEI,3,2025-10-28,1
1809,Servicos Litoral S.A.,10001809000163,EPP,7,2025-02-08,1
1810,Confeccoes Litoral S.A.,10001810000170,MEDIA,11,2025-04-14,1
1811,Comercial Souza EIRELI,10001811000177,MEI,5,2025-12-31,1
1812,Transportes Oeste ME,10001812000184,MEI,9,2026-01-03,1
1813,Tecnologia Silva S.A.,10001813000191,MEI,4,2026-04-22,1
1814,Industria Norte ME,10001814000198,ME,1,2025-03-08,1
1815,Comercial Norte Ltda,10001815000105,ME,10,2025-12-22,1
1816,Tecnologia Central e Cia,10001816000112,EPP,7,2026-05-13,1
1817,Industria Central e Cia,10001817000119,MEI,3,2026-02-04,1
1818,Tecnologia Norte ME,10001818000126,MEI,13,2025-01-02,1
1819,Papelaria Souza e Cia,10001819000133,ME,6,2026-03-27,1
1820,Transportes Litoral e Cia,10001820000140,MEI,15,2026-03-13,1
1821,Confeccoes Litoral ME,10001821000147,ME,8,2025-03-29,1
1822,Comercial Norte EIRELI,10001822000154,MEI,8,2025-11-24,1
1823,Confeccoes Souza ME,10001823000161,EPP,5,2025-01-27,1
1824,Servicos Norte Ltda,10001824000168,MEI,8,2025-06-27,1
1825,Alimentos Silva e Cia,10001825000175,MEI,12,2025-03-10,1
1826,Papelaria Oeste ME,10001826000182,MEDIA,14,2025-11-17,1
1827,Alimentos Souza ME,10001827000189,MEI,1,2026-05-13,1
1828,Transportes Litoral e Cia,10001828000196,MEI,1,2026-01-17,1
1829,Confeccoes Litoral e Cia,10001829000103,ME,13,2026-02-23,1
1830,Servicos Oeste ME,10001830000110,MEI,15,2025-11-19,1
1831,Industria Central EIRELI,10001831000117,ME,13,2025-08-11,1
1832,Industria Central Ltda,10001832000124,ME,12,2025-08-24,1
1833,Industria Souza e Cia,10001833000131,ME,6,2026-01-09,1
1834,Confeccoes Silva ME,10001834000138,MEI,6,2025-04-01,1
1835,Papelaria Souza Ltda,10001835000145,MEI,13,2025-08-07,1
1836,Construtora Litoral S.A.,10001836000152,MEI,8,2025-09-27,1
1837,Comercial Norte Ltda,10001837000159,MEI,5,2025-01-11,1
1838,Comercial Litoral Ltda,10001838000166,MEI,4,2026-01-30,1
1839,Confeccoes Souza e Cia,10001839000173,MEI,3,2026-05-10,1
1840,Distribuidora Norte ME,10001840000180,EPP,1,2025-02-13,1
1841,Industria Central e Cia,10001841000187,EPP,7,2026-02-22,1
1842,Confeccoes Oeste S.A.,10001842000194,MEI,6,2025-01-29,1
1843,Transportes Silva Ltda,10001843000101,EPP,9,2025-02-22,1
1844,Distribuidora Norte S.A.,10001844000108,MEI,10,2026-04-13,1
1845,Comercial Souza S.A.,10001845000115,MEI,8,2025-06-30,1
1846,Servicos Litoral S.A.,10001846000122,ME,10,2026-01-02,1
1847,Construtora Souza Ltda,10001847000129,MEI,4,2026-05-05,1
1848,Alimentos Silva e Cia,10001848000136,MEI,10,2025-07-04,1
1849,Comercial Norte EIRELI,10001849000143,MEI,3,2025-09-29,1
1850,Papelaria Souza S.A.,10001850000150,MEI,11,2025-12-08,1
1851,Papelaria Oeste ME,10001851000157,EPP,10,2025-05-19,1
1852,Alimentos Oeste Ltda,10001852000164,ME,16,2026-03-18,1
1853,Industria Oeste EIRELI,10001853000171,MEI,5,2026-01-05,1
1854,Distribuidora Silva e Cia,10001854000178,MEI,16,2026-01-08,1
1855,Industria Silva ME,10001855000185,GRANDE,9,2025-04-04,1
1856,Alimentos Oeste S.A.,10001856000192,MEI,13,2025-12-22,1
1857,Papelaria Litoral ME,10001857000199,MEI,14,2026-04-29,1
1858,Tecnologia Central e Cia,10001858000106,ME,8,2025-10-01,1
1859,Transportes Norte EIRELI,10001859000113,MEI,16,2025-10-25,1
1860,Transportes Norte EIRELI,10001860000120,ME,14,2025-05-01,1
1861,Comercial Souza Ltda,10001861000127,MEI,12,2025-08-31,1
1862,Distribuidora Silva ME,10001862000134,MEI,5,2026-03-11,1
1863,Confeccoes Central EIRELI,10001863000141,EPP,5,2025-10-10,1
1864,Servicos Souza EIRELI,10001864000148,MEI,14,2025-03-12,1
1865,Industria Central Ltda,10001865000155,ME,4,2025-08-06,1
1866,Comercial Litoral Ltda,10001866000162,ME,12,2025-02-07,1
1867,Papelaria Souza Ltda,10001867000169,MEI,16,2025-03-14,1
1868,Servicos Silva Ltda,10001868000176,ME,3,2026-02-21,1
1869,Industria Souza S.A.,10001869000183,ME,14,2026-01-19,1
1870,Construtora Central ME,10001870000190,MEI,10,2025-11-27,1
1871,Confeccoes Silva EIRELI,10001871000197,MEI,1,2025-11-25,1
1872,Papelaria Souza e Cia,10001872000104,MEI,2,2025-07-22,1
1873,Construtora Norte ME,10001873000111,EPP,14,2025-09-14,1
1874,Servicos Central EIRELI,10001874000118,MEI,10,2025-02-17,1
1875,Industria Litoral EIRELI,10001875000125,MEI,13,2025-01-29,1
1876,Tecnologia Souza e Cia,10001876000132,ME,8,2025-02-09,1
1877,Construtora Oeste S.A.,10001877000139,EPP,15,2025-03-26,1
1878,Alimentos Litoral S.A.,10001878000146,MEI,2,2025-02-25,1
1879,Distribuidora Oeste e Cia,10001879000153,ME,4,2025-06-21,1
1880,Servicos Oeste EIRELI,10001880000160,ME,1,2025-02-03,1
1881,Papelaria Silva ME,10001881000167,MEI,7,2025-04-14,1
1882,Servicos Oeste Ltda,10001882000174,MEDIA,2,2025-10-17,1
1883,Papelaria Central Ltda,10001883000181,MEI,2,2025-02-17,1
1884,Comercial Oeste ME,10001884000188,MEDIA,10,2025-09-14,1
1885,Alimentos Central ME,10001885000195,MEDIA,7,2025-12-26,1
1886,Alimentos Central e Cia,10001886000102,MEI,4,2026-02-18,1
1887,Comercial Norte S.A.,10001887000109,ME,5,2026-03-21,1
1888,Confeccoes Souza EIRELI,10001888000116,ME,2,2025-02-10,1
1889,Servicos Souza EIRELI,10001889000123,ME,3,2025-03-24,1
1890,Construtora Souza ME,10001890000130,MEI,11,2025-11-16,1
1891,Comercial Litoral S.A.,10001891000137,MEI,14,2025-11-09,1
1892,Industria Norte S.A.,10001892000144,MEI,3,2025-01-08,1
1893,Confeccoes Norte Ltda,10001893000151,ME,5,2025-08-21,1
1894,Industria Oeste EIRELI,10001894000158,MEI,11,2025-10-23,1
1895,Alimentos Silva Ltda,10001895000165,MEI,12,2026-01-31,1
1896,Confeccoes Central ME,10001896000172,ME,15,2025-08-15,1
1897,Distribuidora Norte S.A.,10001897000179,MEI,5,2026-03-16,1
1898,Tecnologia Central e Cia,10001898000186,EPP,10,2025-03-08,1
1899,Alimentos Norte e Cia,10001899000193,MEDIA,15,2025-07-11,1
1900,Tecnologia Norte S.A.,10001900000100,MEI,3,2026-03-25,1
1901,Papelaria Litoral Ltda,10001901000107,ME,2,2025-05-06,1
1902,Industria Silva ME,10001902000114,MEI,1,2025-10-19,1
1903,Distribuidora Souza S.A.,10001903000121,EPP,13,2025-12-09,1
1904,Alimentos Central S.A.,10001904000128,ME,3,2026-04-06,1
1905,Distribuidora Silva EIRELI,10001905000135,ME,15,2026-04-15,1
1906,Tecnologia Souza S.A.,10001906000142,MEI,13,2025-06-12,1
1907,Papelaria Central EIRELI,10001907000149,ME,11,2025-09-01,1
1908,Confeccoes Central Ltda,10001908000156,ME,4,2026-05-01,1
1909,Industria Litoral EIRELI,10001909000163,MEI,16,2025-01-17,1
1910,Comercial Oeste S.A.,10001910000170,MEDIA,13,2025-04-20,1
1911,Servicos Silva S.A.,10001911000177,MEI,2,2025-11-22,1
1912,Distribuidora Souza Ltda,10001912000184,MEI,6,2025-02-11,1
1913,Construtora Central e Cia,10001913000191,MEI,10,2026-04-03,1
1914,Industria Silva Ltda,10001914000198,EPP,9,2025-08-08,1
1915,Confeccoes Souza EIRELI,10001915000105,MEI,11,2025-08-03,1
1916,Construtora Norte EIRELI,10001916000112,MEDIA,16,2025-08-12,1
1917,Papelaria Central Ltda,10001917000119,ME,12,2026-04-03,1
1918,Distribuidora Litoral e Cia,10001918000126,ME,7,2025-06-15,1
1919,Comercial Souza S.A.,10001919000133,EPP,11,2025-09-13,1
1920,Distribuidora Litoral S.A.,10001920000140,MEI,11,2026-01-05,1
1921,Construtora Souza S.A.,10001921000147,ME,1,2025-10-24,1
1922,Comercial Souza EIRELI,10001922000154,MEI,4,2025-10-07,1
1923,Papelaria Central EIRELI,10001923000161,MEI,6,2026-05-03,1
1924,Papelaria Silva ME,10001924000168,EPP,7,2025-01-09,1
1925,Confeccoes Norte Ltda,10001925000175,ME,10,2025-11-29,1
1926,Tecnologia Central ME,10001926000182,MEI,15,2025-10-05,1
1927,Transportes Oeste Ltda,10001927000189,EPP,14,2025-08-23,1
1928,Alimentos Souza e Cia,10001928000196,ME,14,2025-10-05,1
1929,Tecnologia Oeste S.A.,10001929000103,ME,14,2025-12-26,1
1930,Distribuidora Silva Ltda,10001930000110,ME,4,2025-11-12,1
1931,Distribuidora Central e Cia,10001931000117,EPP,14,2025-02-21,1
1932,Transportes Norte Ltda,10001932000124,ME,15,2026-03-13,1
1933,Servicos Souza S.A.,10001933000131,ME,14,2025-02-28,1
1934,Construtora Silva ME,10001934000138,MEDIA,7,2026-04-13,1
1935,Tecnologia Litoral S.A.,10001935000145,MEI,15,2025-07-11,1
1936,Transportes Oeste ME,10001936000152,EPP,8,2025-05-16,1
1937,Tecnologia Litoral EIRELI,10001937000159,MEI,10,2026-04-11,1
1938,Comercial Silva Ltda,10001938000166,MEI,14,2025-07-11,1
1939,Alimentos Souza e Cia,10001939000173,GRANDE,11,2025-05-04,1
1940,Servicos Norte S.A.,10001940000180,EPP,13,2026-02-15,1
1941,Industria Litoral S.A.,10001941000187,MEDIA,14,2025-03-30,1
1942,Alimentos Norte EIRELI,10001942000194,MEI,13,2025-02-20,1
1943,Transportes Silva e Cia,10001943000101,ME,5,2026-03-08,1
1944,Transportes Souza ME,10001944000108,MEI,9,2025-02-17,1
